   3.4053600311279297e+01   1.3174580383300781e+02
   3.3994159698486328e+01   1.3153520202636719e+02
   3.4002769470214844e+01   1.3145799255371094e+02
   3.3976379394531250e+01   1.3139610290527344e+02
   3.4033870697021484e+01   1.3139750671386719e+02
   3.3993881225585938e+01   1.3135910034179688e+02
   3.3920551300048828e+01   1.3126719665527344e+02
   3.3988319396972656e+01   1.3113130187988281e+02
   3.4040271759033203e+01   1.3103329467773438e+02
   3.3914989471435547e+01   1.3091470336914063e+02
   3.3937210083007813e+01   1.3087829589843750e+02
   3.3980258941650391e+01   1.3090609741210938e+02
   3.4099151611328125e+01   1.3085859680175781e+02
   3.4168880462646484e+01   1.3092520141601563e+02
   3.4327491760253906e+01   1.3088720703125000e+02
   3.4356380462646484e+01   1.3094970703125000e+02
   3.4366649627685547e+01   1.3101159667968750e+02
   3.4391651153564453e+01   1.3099969482421875e+02
   3.4389991760253906e+01   1.3093440246582031e+02
   3.4425270080566406e+01   1.3096499633789063e+02
   3.4365550994873047e+01   1.3115739440917969e+02
   3.4402488708496094e+01   1.3117019653320313e+02
   3.4430820465087891e+01   1.3122520446777344e+02
   3.4368881225585938e+01   1.3120770263671875e+02
   3.4417209625244141e+01   1.3140020751953125e+02
   3.4603321075439453e+01   1.3155470275878906e+02
   3.4811100006103516e+01   1.3197770690917969e+02
   3.4997489929199219e+01   1.3220190429687500e+02
   3.5115261077880859e+01   1.3238360595703125e+02
   3.5201099395751953e+01   1.3246830749511719e+02
   3.5286380767822266e+01   1.3263890075683594e+02
   3.5365821838378906e+01   1.3268080139160156e+02
   3.5409988403320313e+01   1.3262860107421875e+02
   3.5440540313720703e+01   1.3268110656738281e+02
   3.5542209625244141e+01   1.3304640197753906e+02
   3.5583320617675781e+01   1.3309410095214844e+02
   3.5554439544677734e+01   1.3324360656738281e+02
   3.5564708709716797e+01   1.3332409667968750e+02
   3.5533870697021484e+01   1.3325050354003906e+02
   3.5485538482666016e+01   1.3326550292968750e+02
   3.5451648712158203e+01   1.3332829284667969e+02
   3.5446380615234375e+01   1.3341470336914063e+02
   3.5504161834716797e+01   1.3351409912109375e+02
   3.5516651153564453e+01   1.3359550476074219e+02
   3.5491378784179688e+01   1.3386770629882813e+02
   3.5576930999755859e+01   1.3430880737304688e+02
   3.5642208099365234e+01   1.3457969665527344e+02
   3.5633319854736328e+01   1.3490049743652344e+02
   3.5752490997314453e+01   1.3516799926757813e+02
   3.5762210845947266e+01   1.3522219848632813e+02
   3.5691101074218750e+01   1.3530360412597656e+02
   3.5545551300048828e+01   1.3520829772949219e+02
   3.5559429168701172e+01   1.3525770568847656e+02
   3.5534431457519531e+01   1.3524360656738281e+02
   3.5508880615234375e+01   1.3532470703125000e+02
   3.5439430236816406e+01   1.3531300354003906e+02
   3.5476100921630859e+01   1.3540159606933594e+02
   3.5524711608886719e+01   1.3534579467773438e+02
   3.5545818328857422e+01   1.3535130310058594e+02
   3.5588039398193359e+01   1.3546110534667969e+02
   3.5522491455078125e+01   1.3547439575195313e+02
   3.5491378784179688e+01   1.3557299804687500e+02
   3.5535549163818359e+01   1.3566110229492188e+02
   3.5491100311279297e+01   1.3564019775390625e+02
   3.5476379394531250e+01   1.3571359252929688e+02
   3.5499988555908203e+01   1.3575329589843750e+02
   3.5536930084228516e+01   1.3569740295410156e+02
   3.5556659698486328e+01   1.3572329711914063e+02
   3.5518318176269531e+01   1.3580360412597656e+02
   3.5573600769042969e+01   1.3585049438476563e+02
   3.5633041381835938e+01   1.3582220458984375e+02
   3.5611930847167969e+01   1.3596800231933594e+02
   3.5706100463867188e+01   1.3596440124511719e+02
   3.5742210388183594e+01   1.3601750183105469e+02
   3.5702770233154297e+01   1.3604800415039063e+02
   3.5669429779052734e+01   1.3603489685058594e+02
   3.5648601531982422e+01   1.3607269287109375e+02
   3.5762760162353516e+01   1.3609860229492188e+02
   3.5957210540771484e+01   1.3596130371093750e+02
   3.6090549468994141e+01   1.3603579711914063e+02
   3.6329151153564453e+01   1.3630520629882813e+02
   3.6369709014892578e+01   1.3638240051269531e+02
   3.6655818939208984e+01   1.3664909362792969e+02
   3.6831378936767578e+01   1.3675160217285156e+02
   3.6965259552001953e+01   1.3676770019531250e+02
   3.7136379241943359e+01   1.3667999267578125e+02
   3.7321929931640625e+01   1.3673609924316406e+02
   3.7373600006103516e+01   1.3682189941406250e+02
   3.7519710540771484e+01   1.3726080322265625e+02
   3.7514709472656250e+01   1.3734019470214844e+02
   3.7442489624023438e+01   1.3736079406738281e+02
   3.7419158935546875e+01   1.3726579284667969e+02
   3.7373600006103516e+01   1.3724020385742188e+02
   3.7331378936767578e+01   1.3727250671386719e+02
   3.7286098480224609e+01   1.3723609924316406e+02
   3.7283870697021484e+01   1.3713360595703125e+02
   3.7181930541992188e+01   1.3703739929199219e+02
   3.7215820312500000e+01   1.3693190002441406e+02
   3.7065540313720703e+01   1.3687159729003906e+02
   3.7091098785400391e+01   1.3705050659179688e+02
   3.6924430847167969e+01   1.3703379821777344e+02
   3.6856098175048828e+01   1.3699000549316406e+02
   3.6783329010009766e+01   1.3706990051269531e+02
   3.6747760772705078e+01   1.3728080749511719e+02
   3.6789710998535156e+01   1.3738549804687500e+02
   3.6916099548339844e+01   1.3743220520019531e+02
   3.7096099853515625e+01   1.3799749755859375e+02
   3.7353038787841797e+01   1.3851770019531250e+02
   3.7379428863525391e+01   1.3856440734863281e+02
   3.7580268859863281e+01   1.3874020385742188e+02
   3.7770549774169922e+01   1.3881219482421875e+02
   3.7868881225585938e+01   1.3891859436035156e+02
   3.7993881225585938e+01   1.3923579406738281e+02
   3.8151660919189453e+01   1.3942439270019531e+02
   3.8555271148681641e+01   1.3955189514160156e+02
   3.8785259246826172e+01   1.3976220703125000e+02
   3.9159709930419922e+01   1.3990409851074219e+02
   3.9262210845947266e+01   1.3991769409179688e+02
   3.9331928253173828e+01   1.4000190734863281e+02
   3.9522769927978516e+01   1.4006219482421875e+02
   3.9779148101806641e+01   1.4004719543457031e+02
   3.9853599548339844e+01   1.3999769592285156e+02
   3.9889709472656250e+01   1.3993190002441406e+02
   3.9857490539550781e+01   1.3976080322265625e+02
   3.9961380004882813e+01   1.3969999694824219e+02
   3.9994159698486328e+01   1.3970660400390625e+02
   3.9958049774169922e+01   1.3980520629882813e+02
   3.9965820312500000e+01   1.3985409545898438e+02
   4.0020820617675781e+01   1.3991969299316406e+02
   4.0204429626464844e+01   1.4002220153808594e+02
   4.0318878173828125e+01   1.4002470397949219e+02
   4.0408039093017578e+01   1.3994020080566406e+02
   4.0507209777832031e+01   1.3994490051269531e+02
   4.0553600311279297e+01   1.3992329406738281e+02
   4.0585540771484375e+01   1.3985519409179688e+02
   4.0650539398193359e+01   1.3992219543457031e+02
   4.0746929168701172e+01   1.4002470397949219e+02
   4.0771648406982422e+01   1.4021879577636719e+02
   4.0806659698486328e+01   1.4026879882812500e+02
   4.1011100769042969e+01   1.4032220458984375e+02
   4.0979988098144531e+01   1.4037829589843750e+02
   4.1081661224365234e+01   1.4032609558105469e+02
   4.1124710083007813e+01   1.4026390075683594e+02
   4.1134708404541016e+01   1.4032080078125000e+02
   4.1241378784179688e+01   1.4033830261230469e+02
   4.1228870391845703e+01   1.4039610290527344e+02
   4.1181381225585938e+01   1.4046110534667969e+02
   4.1220539093017578e+01   1.4055189514160156e+02
   4.1186378479003906e+01   1.4063439941406250e+02
   4.0925540924072266e+01   1.4066079711914063e+02
   4.0851940155029297e+01   1.4069720458984375e+02
   4.0821380615234375e+01   1.4074969482421875e+02
   4.0830268859863281e+01   1.4081550598144531e+02
   4.0890541076660156e+01   1.4087159729003906e+02
   4.0974990844726563e+01   1.4086909484863281e+02
   4.0982208251953125e+01   1.4092770385742188e+02
   4.0860538482666016e+01   1.4111610412597656e+02
   4.0869159698486328e+01   1.4115939331054688e+02
   4.0991100311279297e+01   1.4123300170898438e+02
   4.1149711608886719e+01   1.4127909851074219e+02
   4.1229988098144531e+01   1.4122889709472656e+02
   4.1261661529541016e+01   1.4117970275878906e+02
   4.1177211761474609e+01   1.4106269836425781e+02
   4.1153881072998047e+01   1.4086659240722656e+02
   4.1122760772705078e+01   1.4080610656738281e+02
   4.1138599395751953e+01   1.4077360534667969e+02
   4.1233318328857422e+01   1.4077630615234375e+02
   4.1523601531982422e+01   1.4090879821777344e+02
   4.1470539093017578e+01   1.4108749389648438e+02
   4.1434429168701172e+01   1.4114120483398438e+02
   4.1362209320068359e+01   1.4120860290527344e+02
   4.1339710235595703e+01   1.4130079650878906e+02
   4.1368320465087891e+01   1.4140690612792969e+02
   4.1409709930419922e+01   1.4145359802246094e+02
   4.1387489318847656e+01   1.4147380065917969e+02
   4.1096931457519531e+01   1.4139410400390625e+02
   4.0598598480224609e+01   1.4145880126953125e+02
   4.0527210235595703e+01   1.4151109313964844e+02
   4.0530269622802734e+01   1.4158270263671875e+02
   4.0267208099365234e+01   1.4182020568847656e+02
   4.0219989776611328e+01   1.4184129333496094e+02
   4.0186649322509766e+01   1.4180610656738281e+02
   4.0145549774169922e+01   1.4187489318847656e+02
   4.0088329315185547e+01   1.4183360290527344e+02
   4.0005260467529297e+01   1.4190660095214844e+02
   3.9991649627685547e+01   1.4194740295410156e+02
   3.9652759552001953e+01   1.4197889709472656e+02
   3.9591381072998047e+01   1.4195390319824219e+02
   3.9640270233154297e+01   1.4202270507812500e+02
   3.9546649932861328e+01   1.4206970214843750e+02
   3.9461380004882813e+01   1.4195550537109375e+02
   3.9442489624023438e+01   1.4199159240722656e+02
   3.9477771759033203e+01   1.4204080200195313e+02
   3.9422489166259766e+01   1.4203829956054688e+02
   3.9383319854736328e+01   1.4194549560546875e+02
   3.9324710845947266e+01   1.4190660095214844e+02
   3.9345268249511719e+01   1.4198249816894531e+02
   3.9311100006103516e+01   1.4197689819335938e+02
   3.9270820617675781e+01   1.4189999389648438e+02
   3.9225269317626953e+01   1.4195249938964844e+02
   3.9198040008544922e+01   1.4187440490722656e+02
   3.9177761077880859e+01   1.4192500305175781e+02
   3.9146930694580078e+01   1.4184550476074219e+02
   3.9104431152343750e+01   1.4191830444335938e+02
   3.9051929473876953e+01   1.4181939697265625e+02
   3.9020820617675781e+01   1.4185110473632813e+02
   3.9029991149902344e+01   1.4172799682617188e+02
   3.8955539703369141e+01   1.4173359680175781e+02
   3.8943599700927734e+01   1.4170579528808594e+02
   3.8993320465087891e+01   1.4168879699707031e+02
   3.8993320465087891e+01   1.4163330078125000e+02
   3.8851100921630859e+01   1.4166130065917969e+02
   3.8885540008544922e+01   1.4160830688476563e+02
   3.8873600006103516e+01   1.4158050537109375e+02
   3.8817760467529297e+01   1.4159330749511719e+02
   3.8774711608886719e+01   1.4152250671386719e+02
   3.8714710235595703e+01   1.4156660461425781e+02
   3.8665271759033203e+01   1.4146249389648438e+02
   3.8637760162353516e+01   1.4150160217285156e+02
   3.8631378173828125e+01   1.4153579711914063e+02
   3.8568599700927734e+01   1.4146409606933594e+02
   3.8528049468994141e+01   1.4154240417480469e+02
   3.8478599548339844e+01   1.4153939819335938e+02
   3.8462211608886719e+01   1.4149330139160156e+02
   3.8403049468994141e+01   1.4147489929199219e+02
   3.8358600616455078e+01   1.4152659606933594e+02
   3.8266380310058594e+01   1.4152580261230469e+02
   3.8338039398193359e+01   1.4142550659179688e+02
   3.8379161834716797e+01   1.4142550659179688e+02
   3.8376930236816406e+01   1.4119189453125000e+02
   3.8313880920410156e+01   1.4117300415039063e+02
   3.8364429473876953e+01   1.4109579467773438e+02
   3.8317760467529297e+01   1.4104409790039063e+02
   3.8300270080566406e+01   1.4108299255371094e+02
   3.8204151153564453e+01   1.4098300170898438e+02
   3.8033599853515625e+01   1.4092300415039063e+02
   3.7812210083007813e+01   1.4094799804687500e+02
   3.7649990081787109e+01   1.4102360534667969e+02
   3.7374980926513672e+01   1.4103909301757813e+02
   3.6987770080566406e+01   1.4097549438476563e+02
   3.6936100006103516e+01   1.4093080139160156e+02
   3.6903320312500000e+01   1.4082690429687500e+02
   3.6530540466308594e+01   1.4063659667968750e+02
   3.6421649932861328e+01   1.4060580444335938e+02
   3.6368881225585938e+01   1.4062489318847656e+02
   3.6247489929199219e+01   1.4056550598144531e+02
   3.6094440460205078e+01   1.4059300231933594e+02
   3.5688880920410156e+01   1.4085719299316406e+02
   3.5674991607666016e+01   1.4068110656738281e+02
   3.5596099853515625e+01   1.4054550170898438e+02
   3.5503879547119141e+01   1.4045080566406250e+02
   3.5385269165039063e+01   1.4039799499511719e+02
   3.5233879089355469e+01   1.4041639709472656e+02
   3.5131378173828125e+01   1.4033470153808594e+02
   3.5015270233154297e+01   1.4000219726562500e+02
   3.4912769317626953e+01   1.3995689392089844e+02
   3.4889991760253906e+01   1.3986360168457031e+02
   3.4949428558349609e+01   1.3977380371093750e+02
   3.4993881225585938e+01   1.3986689758300781e+02
   3.5154148101806641e+01   1.3982440185546875e+02
   3.5214431762695313e+01   1.3987910461425781e+02
   3.5278881072998047e+01   1.3984880065917969e+02
   3.5298870086669922e+01   1.3978129577636719e+02
   3.5341381072998047e+01   1.3990629577636719e+02
   3.5409160614013672e+01   1.3990829467773438e+02
   3.5534431457519531e+01   1.4010189819335938e+02
   3.5564708709716797e+01   1.4011000061035156e+02
   3.5651931762695313e+01   1.4000860595703125e+02
   3.5655269622802734e+01   1.3993159484863281e+02
   3.5619709014892578e+01   1.3989630126953125e+02
   3.5633319854736328e+01   1.3977720642089844e+02
   3.5560260772705078e+01   1.3976049804687500e+02
   3.5514991760253906e+01   1.3978610229492188e+02
   3.5458881378173828e+01   1.3964549255371094e+02
   3.5406940460205078e+01   1.3969160461425781e+02
   3.5389709472656250e+01   1.3963609313964844e+02
   3.5270259857177734e+01   1.3967689514160156e+02
   3.5253601074218750e+01   1.3974580383300781e+02
   3.5139148712158203e+01   1.3968080139160156e+02
   3.5126659393310547e+01   1.3962080383300781e+02
   3.5271930694580078e+01   1.3957220458984375e+02
   3.5304149627685547e+01   1.3944940185546875e+02
   3.5289440155029297e+01   1.3928379821777344e+02
   3.5239990234375000e+01   1.3917550659179688e+02
   3.5184989929199219e+01   1.3914079284667969e+02
   3.5133880615234375e+01   1.3915859985351563e+02
   3.5129711151123047e+01   1.3912770080566406e+02
   3.5057209014892578e+01   1.3908830261230469e+02
   3.4928878784179688e+01   1.3915109252929688e+02
   3.4874710083007813e+01   1.3913859558105469e+02
   3.4725551605224609e+01   1.3900129699707031e+02
   3.4637760162353516e+01   1.3893409729003906e+02
   3.4593879699707031e+01   1.3885330200195313e+02
   3.4621658325195313e+01   1.3879609680175781e+02
   3.4684429168701172e+01   1.3874470520019531e+02
   3.4995540618896484e+01   1.3878080749511719e+02
   3.5008880615234375e+01   1.3889379882812500e+02
   3.5033870697021484e+01   1.3890739440917969e+02
   3.5109989166259766e+01   1.3878190612792969e+02
   3.5124439239501953e+01   1.3871049499511719e+02
   3.5094711303710938e+01   1.3857389831542969e+02
   3.4986660003662109e+01   1.3850379943847656e+02
   3.4980819702148438e+01   1.3853269958496094e+02
   3.4901660919189453e+01   1.3836689758300781e+02
   3.4851650238037109e+01   1.3832969665527344e+02
   3.4806659698486328e+01   1.3834219360351563e+02
   3.4666099548339844e+01   1.3820520019531250e+02
   3.4616100311279297e+01   1.3820140075683594e+02
   3.4581928253173828e+01   1.3822579956054688e+02
   3.4652210235595703e+01   1.3798249816894531e+02
   3.4653598785400391e+01   1.3765769958496094e+02
   3.4655540466308594e+01   1.3747239685058594e+02
   3.4564708709716797e+01   1.3703610229492188e+02
   3.4578319549560547e+01   1.3702380371093750e+02
   3.4639991760253906e+01   1.3706990051269531e+02
   3.4652488708496094e+01   1.3717770385742188e+02
   3.4709148406982422e+01   1.3734469604492188e+02
   3.4770549774169922e+01   1.3732139587402344e+02
   3.4798038482666016e+01   1.3722410583496094e+02
   3.4757209777832031e+01   1.3705020141601563e+02
   3.4806930541992188e+01   1.3698880004882813e+02
   3.4919429779052734e+01   1.3698019409179688e+02
   3.4846660614013672e+01   1.3692939758300781e+02
   3.4774990081787109e+01   1.3691690063476563e+02
   3.4688320159912109e+01   1.3697410583496094e+02
   3.4714160919189453e+01   1.3688969421386719e+02
   3.4746658325195313e+01   1.3684739685058594e+02
   3.4810550689697266e+01   1.3686749267578125e+02
   3.4886661529541016e+01   1.3682470703125000e+02
   3.4944988250732422e+01   1.3683189392089844e+02
   3.5069149017333984e+01   1.3689689636230469e+02
   3.5019989013671875e+01   1.3671380615234375e+02
   3.4974990844726563e+01   1.3665379333496094e+02
   3.4854160308837891e+01   1.3663969421386719e+02
   3.4746379852294922e+01   1.3653720092773438e+02
   3.4692489624023438e+01   1.3651939392089844e+02
   3.4600818634033203e+01   1.3653579711914063e+02
   3.4476379394531250e+01   1.3685800170898438e+02
   3.4431659698486328e+01   1.3691740417480469e+02
   3.4379428863525391e+01   1.3689579772949219e+02
   3.4273601531982422e+01   1.3690159606933594e+02
   3.4244159698486328e+01   1.3685270690917969e+02
   3.4256649017333984e+01   1.3677409362792969e+02
   3.4269989013671875e+01   1.3677940368652344e+02
   3.4273040771484375e+01   1.3684629821777344e+02
   3.4303050994873047e+01   1.3685490417480469e+02
   3.4286098480224609e+01   1.3670329284667969e+02
   3.4325550079345703e+01   1.3672610473632813e+02
   3.4333320617675781e+01   1.3667829895019531e+02
   3.4256938934326172e+01   1.3660719299316406e+02
   3.4270549774169922e+01   1.3652110290527344e+02
   3.4224708557128906e+01   1.3650909423828125e+02
   3.4172771453857422e+01   1.3632220458984375e+02
   3.4138050079345703e+01   1.3629080200195313e+02
   3.4100269317626953e+01   1.3631689453125000e+02
   3.4078601837158203e+01   1.3628469848632813e+02
   3.4103599548339844e+01   1.3625439453125000e+02
   3.4070270538330078e+01   1.3621749877929688e+02
   3.3981658935546875e+01   1.3627769470214844e+02
   3.3870819091796875e+01   1.3610409545898438e+02
   3.3592769622802734e+01   1.3593469238281250e+02
   3.3541370391845703e+01   1.3591859436035156e+02
   3.3427490234375000e+01   1.3576269531250000e+02
   3.4294708251953125e+01   1.2933999633789063e+02
   3.4355819702148438e+01   1.2935130310058594e+02
   3.4341381072998047e+01   1.2924690246582031e+02
   3.4524429321289063e+01   1.2933520507812500e+02
   3.4556930541992188e+01   1.2930020141601563e+02
   3.4633880615234375e+01   1.2933500671386719e+02
   3.4628601074218750e+01   1.2938490295410156e+02
   3.4685440063476563e+01   1.2947300720214844e+02
   3.4628040313720703e+01   1.2950019836425781e+02
   3.4616100311279297e+01   1.2945019531250000e+02
   3.4579151153564453e+01   1.2948519897460938e+02
   3.4452209472656250e+01   1.2940330505371094e+02
   3.4387210845947266e+01   1.2936970520019531e+02
   3.4322490692138672e+01   1.2938049316406250e+02
   3.4294708251953125e+01   1.2933999633789063e+02
   3.4184711456298828e+01   1.3475520324707031e+02
   3.4259708404541016e+01   1.3466659545898438e+02
   3.4296939849853516e+01   1.3466690063476563e+02
   3.4579990386962891e+01   1.3497329711914063e+02
   3.4574989318847656e+01   1.3502799987792969e+02
   3.4530509948730469e+01   1.3500010681152344e+02
   3.4418048858642578e+01   1.3490910339355469e+02
   3.4321098327636719e+01   1.3491720581054688e+02
   3.4275539398193359e+01   1.3495329284667969e+02
   3.4197208404541016e+01   1.3482159423828125e+02
   3.4184711456298828e+01   1.3475520324707031e+02
   2.8115270614624023e+01   1.2937550354003906e+02
   2.8178329467773438e+01   1.2927999877929688e+02
   2.8221099853515625e+01   1.2927409362792969e+02
   2.8234989166259766e+01   1.2915769958496094e+02
   2.8254989624023438e+01   1.2922360229492188e+02
   2.8245279312133789e+01   1.2925889587402344e+02
   2.8275550842285156e+01   1.2929020690917969e+02
   2.8294160842895508e+01   1.2923219299316406e+02
   2.8363050460815430e+01   1.2933189392089844e+02
   2.8390270233154297e+01   1.2945689392089844e+02
   2.8497669219970703e+01   1.2969079589843750e+02
   2.8435550689697266e+01   1.2971830749511719e+02
   2.8249439239501953e+01   1.2942250061035156e+02
   2.8211380004882813e+01   1.2946549987792969e+02
   2.8115270614624023e+01   1.2937550354003906e+02
   3.2693878173828125e+01   1.3059249877929688e+02
   3.2794990539550781e+01   1.3060159301757813e+02
   3.2919158935546875e+01   1.3043080139160156e+02
   3.3053050994873047e+01   1.3042770385742188e+02
   3.3103321075439453e+01   1.3038299560546875e+02
   3.3181659698486328e+01   1.3021690368652344e+02
   3.3093601226806641e+01   1.3011770629882813e+02
   3.2949428558349609e+01   1.3021769714355469e+02
   3.2851100921630859e+01   1.3009579467773438e+02
   3.2835269927978516e+01   1.3013020324707031e+02
   3.2867210388183594e+01   1.3030130004882813e+02
   3.2848598480224609e+01   1.3033410644531250e+02
   3.2766380310058594e+01   1.3037660217285156e+02
   3.2654148101806641e+01   1.3033270263671875e+02
   3.2590259552001953e+01   1.3016940307617188e+02
   3.2673599243164063e+01   1.3013130187988281e+02
   3.2680820465087891e+01   1.3016439819335938e+02
   3.2728599548339844e+01   1.3020300292968750e+02
   3.2785820007324219e+01   1.3016830444335938e+02
   3.2743320465087891e+01   1.2994470214843750e+02
   3.2640548706054688e+01   1.2989300537109375e+02
   3.2561100006103516e+01   1.2974609375000000e+02
   3.2599151611328125e+01   1.2978739929199219e+02
   3.2716381072998047e+01   1.2985859680175781e+02
   3.2812210083007813e+01   1.2977110290527344e+02
   3.2792488098144531e+01   1.2973190307617188e+02
   3.2961929321289063e+01   1.2963439941406250e+02
   3.3079990386962891e+01   1.2968220520019531e+02
   3.3067760467529297e+01   1.2972659301757813e+02
   3.3006099700927734e+01   1.2977299499511719e+02
   3.2979431152343750e+01   1.2982080078125000e+02
   3.2910549163818359e+01   1.2983250427246094e+02
   3.2937210083007813e+01   1.2979519653320313e+02
   3.2878601074218750e+01   1.2980409240722656e+02
   3.2830539703369141e+01   1.3000799560546875e+02
   3.3012760162353516e+01   1.2992689514160156e+02
   3.3080539703369141e+01   1.2973800659179688e+02
   3.3134159088134766e+01   1.2976019287109375e+02
   3.3096370697021484e+01   1.2966549682617188e+02
   3.3158329010009766e+01   1.2966969299316406e+02
   3.3207210540771484e+01   1.2956379699707031e+02
   3.3311378479003906e+01   1.2957470703125000e+02
   3.3368881225585938e+01   1.2960220336914063e+02
   3.3338600158691406e+01   1.2970249938964844e+02
   3.3358600616455078e+01   1.2976390075683594e+02
   3.3328880310058594e+01   1.2980549621582031e+02
   3.3279991149902344e+01   1.2985270690917969e+02
   3.3385540008544922e+01   1.2987800598144531e+02
   3.3437770843505859e+01   1.2979800415039063e+02
   3.3468330383300781e+01   1.2981410217285156e+02
   3.3438320159912109e+01   1.2986720275878906e+02
   3.3538879394531250e+01   1.2986439514160156e+02
   3.3503601074218750e+01   1.2996659851074219e+02
   3.3466941833496094e+01   1.2995269775390625e+02
   3.3447769165039063e+01   1.3002799987792969e+02
   3.3543880462646484e+01   1.3016909790039063e+02
   3.3541099548339844e+01   1.3011470031738281e+02
   3.3579990386962891e+01   1.3009829711914063e+02
   3.3654991149902344e+01   1.3021830749511719e+02
   3.3609989166259766e+01   1.3024330139160156e+02
   3.3582771301269531e+01   1.3036270141601563e+02
   3.3625549316406250e+01   1.3041520690917969e+02
   3.3665538787841797e+01   1.3041720581054688e+02
   3.3645549774169922e+01   1.3036250305175781e+02
   3.3654430389404297e+01   1.3033830261230469e+02
   3.3729709625244141e+01   1.3046440124511719e+02
   3.3809711456298828e+01   1.3045719909667969e+02
   3.3936378479003906e+01   1.3070390319824219e+02
   3.3880260467529297e+01   1.3090190124511719e+02
   3.3950820922851563e+01   1.3099659729003906e+02
   3.3938041687011719e+01   1.3101519775390625e+02
   3.3810550689697266e+01   1.3095579528808594e+02
   3.3612491607666016e+01   1.3109579467773438e+02
   3.3593601226806641e+01   1.3122239685058594e+02
   3.3568050384521484e+01   1.3142300415039063e+02
   3.3662490844726563e+01   1.3150770568847656e+02
   3.3672489166259766e+01   1.3156219482421875e+02
   3.3647491455078125e+01   1.3166969299316406e+02
   3.3537208557128906e+01   1.3174110412597656e+02
   3.3413879394531250e+01   1.3170140075683594e+02
   3.3340549468994141e+01   1.3157800292968750e+02
   3.3355258941650391e+01   1.3152299499511719e+02
   3.3331661224365234e+01   1.3149969482421875e+02
   3.3261379241943359e+01   1.3151910400390625e+02
   3.3245540618896484e+01   1.3157890319824219e+02
