123.45063	53.524601
123.45422	53.520679
123.45978	53.512184
123.46566	53.50761
123.47089	53.501732
123.47742	53.49781
123.48232	53.496178
123.4869	53.495522
123.49442	53.497158
123.49572	53.501076
123.49638	53.503689
123.49605	53.507286
123.49409	53.511204
123.49049	53.515778
123.48265	53.522968
123.47906	53.531136
123.47971	53.537994
123.48853	53.546162
123.49801	53.550735
123.50945	53.554333
123.51794	53.554657
123.52676	53.552044
123.53493	53.54845
123.5444	53.543549
123.54897	53.538651
123.54963	53.532768
123.54701	53.527866
123.53819	53.520027
123.5297	53.514473
123.52708	53.508919
123.52839	53.502384
123.53231	53.496178
123.53689	53.494541
123.5444	53.49585
123.55714	53.501732
123.564	53.508263
123.5676	53.516434
123.57119	53.529175
123.57446	53.53767
123.5774	53.542568
123.58197	53.54649
123.59047	53.54747
123.60484	53.546818
123.61269	53.544857
123.62314	53.542896
123.63261	53.540283
123.64176	53.535053
123.65483	53.527214
123.66757	53.516434
123.67247	53.51088
123.6777	53.504997
123.68456	53.499443
123.6875	53.49585
123.69044	53.493561
123.69501	53.491928
123.70187	53.490948
123.71135	53.490948
123.72376	53.49258
123.73063	53.493561
123.73912	53.494541
123.75382	53.493561
123.76395	53.492908
123.77375	53.490623
123.79532	53.487682
123.81067	53.486374
123.82505	53.487354
123.84367	53.48703
123.85838	53.485069
123.86556	53.483761
123.87275	53.48082
123.8868	53.474941
123.9028	53.467098
123.91849	53.458931
123.93025	53.454685
123.94201	53.448803
123.95247	53.443901
123.9603	53.438675
123.97076	53.432793
123.97828	53.427567
123.98351	53.421032
123.99102	53.412537
124.0018	53.404041
124.01225	53.398163
124.02402	53.394569
124.03186	53.392933
124.03905	53.392281
124.04688	53.390648
124.05538	53.388035
124.0629	53.385422
124.06878	53.379211
124.07237	53.369411
124.0776	53.363205
124.08348	53.360588
124.08871	53.358303
124.09328	53.354382
124.0985	53.35144
124.10439	53.348827
124.11517	53.345886
124.12366	53.344906
124.13445	53.345886
124.15241	53.353729
124.16451	53.358303
124.17496	53.363857
124.18378	53.368431
124.19228	53.371044
124.20469	53.374638
124.21416	53.374966
124.22266	53.373985
124.23376	53.372025
124.24357	53.368759
124.25565	53.361568
124.26643	53.355362
124.2829	53.350151
124.29272	53.342663
124.30583	53.330963
124.31858	53.320435
124.32549	53.312244
124.33186	53.301834
124.33607	53.291538
124.34402	53.286392
124.35245	53.279373
124.35619	53.273289
124.35666	53.26627
124.35806	53.260654
124.3604	53.256443
124.36555	53.253635
124.37631	53.252701
124.38661	53.253166
124.39737	53.255039
124.40392	53.251762
124.40673	53.240067
124.41328	53.229771
124.42171	53.223686
124.43246	53.217602
124.44276	53.21386
124.45165	53.210117
124.45773	53.209179
124.46803	53.208714
124.47739	53.208714
124.48675	53.204502
124.51202	53.200291
124.55132	53.201225
124.58643	53.205437
124.60093	53.207775
124.6145	53.206841
124.6393	53.208244
124.65568	53.206841
124.66831	53.204033
124.67954	53.199821
124.68703	53.19561
124.69592	53.191399
124.70259	53.186771
124.70721	53.179577
124.70824	53.171871
124.7085	53.164936
124.71107	53.158768
124.71543	53.154659
124.71877	53.150036
124.72982	53.147465
124.74728	53.14233
124.76758	53.140274
124.7812	53.1413
124.79584	53.14233
124.81485	53.144897
124.82435	53.144642
124.83077	53.138988
124.8354	53.132568
124.83823	53.126659
124.84208	53.120495
124.84439	53.112789
124.84644	53.107906
124.85056	53.103027
124.85595	53.099945
124.8652	53.098915
124.8747	53.097889
124.88241	53.098145
124.88831	53.100971
124.8932	53.106621
124.89551	53.11433
124.89628	53.121006
124.8896	53.132824
124.88446	53.1413
124.8783	53.149521
124.87701	53.154144
124.8783	53.159538
124.88369	53.164936
124.89371	53.171871
124.90527	53.17598
124.91606	53.179832
124.92993	53.182144
124.93969	53.184456
124.95074	53.189594
124.96024	53.19088
124.97231	53.19165
124.98824	53.192677
125.01188	53.192421
125.02754	53.194477
125.03782	53.194733
125.04758	53.196018
125.05965	53.197815
125.07044	53.201927
125.08098	53.202953
125.09434	53.203724
125.1208	53.202438
125.14211	53.203468
125.15727	53.199871
125.17885	53.196018
125.19529	53.192936
125.2125	53.187798
125.23048	53.182144
125.2459	53.176495
125.26388	53.167248
125.27415	53.160053
125.28366	53.153633
125.29393	53.146694
125.30293	53.144382
125.3227	53.142071
125.3394	53.138218
125.35456	53.131798
125.36509	53.130257
125.3764	53.130512
125.39206	53.126915
125.41261	53.118439
125.42751	53.111759
125.44138	53.10611
125.4532	53.104053
125.46912	53.101742
125.48069	53.099686
125.49071	53.095062
125.49379	53.088383
125.49379	53.078365
125.49302	53.069889
125.49225	53.060127
125.49173	53.054733
125.49302	53.050365
125.49712	53.047283
125.50381	53.045998
125.51074	53.046768
125.51845	53.049335
125.53309	53.056015
125.54568	53.061924
125.55518	53.068089
125.56469	53.072712
125.57214	53.076309
125.57805	53.07811
125.58627	53.078621
125.59628	53.07811
125.60425	53.076054
125.61401	53.0704
125.62043	53.067318
125.62505	53.062695
125.6284	53.055244
125.62917	53.047794
125.63148	53.039318
125.63995	53.031612
125.65203	53.026474
125.65999	53.018768
125.66641	53.009521
125.67643	53.003868
125.68568	53.00053
125.69801	52.998474
125.71368	52.996933
125.72293	52.994877
125.73089	52.991795
125.73628	52.986916
125.73808	52.983063
125.7368	52.976898
125.73474	52.97176
125.73295	52.967136
125.73115	52.960968
125.72755	52.952751
125.72524	52.945301
125.72216	52.939392
125.71599	52.935795
125.70597	52.932968
125.69518	52.929115
125.67669	52.924492
125.66949	52.923721
125.6623	52.921665
125.65768	52.917557
125.65254	52.910362
125.64972	52.904198
125.64895	52.892895
125.64869	52.884163
125.64946	52.876968
125.65408	52.87286
125.66256	52.867466
125.67335	52.865925
125.68054	52.864639
125.68491	52.863098
125.69184	52.863354
125.70135	52.862839
125.71214	52.864124
125.72344	52.868748
125.72549	52.872089
125.73853	52.876823
125.75452	52.882172
125.77189	52.890602
125.79256	52.894592
125.80851	52.897854
125.82446	52.900753
125.83533	52.899303
125.83969	52.893867
125.84114	52.886978
125.84077	52.878277
125.8415	52.869934
125.84332	52.862682
125.85056	52.855431
125.86289	52.844555
125.87486	52.838753
125.88428	52.832226
125.89154	52.825703
125.89806	52.818451
125.90205	52.810474
125.90677	52.80286
125.9122	52.796333
125.91619	52.788357
125.92091	52.781105
125.92562	52.77639
125.92889	52.771675
125.93396	52.767326
125.94592	52.760437
125.95898	52.756084
125.96949	52.754997
125.97747	52.757172
125.98363	52.762611
125.98617	52.769501
125.9927	52.77494
125.99995	52.779652
126.0072	52.783279
126.01554	52.787266
126.02351	52.789444
126.03258	52.790894
126.04237	52.792706
126.05252	52.793068
126.06268	52.790531
126.07065	52.786541
126.0779	52.78183
126.09204	52.775303
126.10437	52.769501
126.10909	52.767326
126.1109	52.763699
126.10836	52.758625
126.1011	52.756084
126.09241	52.754997
126.08298	52.754635
126.07673	52.754021
126.07065	52.752098
126.06089	52.749775
126.05144	52.747021
126.04419	52.745529
126.03911	52.743034
126.03838	52.735783
126.04128	52.727444
126.04636	52.719467
126.05252	52.711124
126.05869	52.706776
126.06195	52.703873
126.06594	52.700249
126.06739	52.696259
126.06667	52.690098
126.06485	52.685383
126.06303	52.679581
126.05688	52.672329
126.04926	52.670155
126.03983	52.669792
126.03294	52.671242
126.02715	52.672329
126.01699	52.673416
126.00865	52.674507
126.00104	52.675594
125.98871	52.676319
125.98146	52.67487
125.97493	52.671967
125.97058	52.665802
125.96696	52.65855
125.9626	52.651299
125.95753	52.641872
125.95716	52.63607
125.95825	52.625919
125.9626	52.616856
125.96804	52.60743
125.97311	52.600178
125.97783	52.592564
125.98472	52.587849
125.99342	52.583134
126.00321	52.580235
126.0159	52.578423
126.02715	52.578423
126.03512	52.57951
126.03874	52.581322
126.04273	52.583134
126.04491	52.584949
126.04708	52.586761
126.04962	52.588573
126.05069	52.592564
126.05209	52.594475
126.05349	52.596897
126.05527	52.599957
126.0591	52.601231
126.06382	52.602123
126.06841	52.602123
126.07401	52.601231
126.07912	52.600212
126.08396	52.599064
126.08829	52.597408
126.09288	52.595238
126.09747	52.592564
126.10104	52.58976
126.10512	52.587337
126.11009	52.584785
126.11812	52.580837
126.12577	52.577011
126.13406	52.573826
126.13979	52.571785
126.14501	52.569237
126.15012	52.56694
126.15407	52.563881
126.15903	52.560314
126.16605	52.55534
126.17204	52.551643
126.17459	52.549732
126.17803	52.54731
126.18007	52.545525
126.18402	52.542976
126.18759	52.54081
126.19205	52.53775
126.19473	52.535328
126.19817	52.532906
126.20097	52.53125
126.20327	52.528954
126.2034	52.526279
126.20352	52.523857
126.20352	52.521309
126.20301	52.518501
126.20072	52.515572
126.19843	52.512638
126.19651	52.509834
126.19447	52.506649
126.19154	52.503208
126.1895	52.500401
126.18784	52.496578
126.18568	52.493393
126.18402	52.490459
126.18211	52.488419
126.18071	52.486126
126.18032	52.483959
126.18007	52.482555
126.17994	52.4809
126.17982	52.478477
126.17994	52.476185
126.18071	52.47427
126.1816	52.472488
126.1825	52.470959
126.18326	52.469299
126.18466	52.467388
126.18746	52.465729
126.19014	52.46471
126.19396	52.463692
126.19804	52.463947
126.20187	52.464455
126.20467	52.465092
126.20786	52.46637
126.21104	52.467514
126.21538	52.468536
126.22175	52.470192
126.22864	52.471596
126.23666	52.472233
126.24406	52.472488
126.25043	52.472233
126.25591	52.472614
126.26051	52.472103
126.26357	52.471466
126.26598	52.470066
126.26828	52.467388
126.27058	52.46471
126.27402	52.460758
126.2786	52.455151
126.28179	52.45171
126.2851	52.448013
126.28995	52.443169
126.29543	52.438961
126.29964	52.434883
126.30473	52.431698
126.30882	52.428253
126.31353	52.425068
126.31773	52.42099
126.32156	52.417801
126.32539	52.414104
126.32946	52.410538
126.33316	52.407734
126.3366	52.405056
126.33966	52.402252
126.34158	52.398808
126.34412	52.39473
126.34553	52.389885
126.34692	52.386444
126.34718	52.384407
126.34718	52.381985
126.34782	52.378925
126.34769	52.375481
126.34743	52.371658
126.34743	52.368088
126.34756	52.363754
126.34667	52.358784
126.34514	52.356106
126.34323	52.353683
126.34234	52.351391
126.3389	52.348843
126.3366	52.346546
126.3343	52.344124
126.33227	52.342979
126.32985	52.341702
126.32691	52.340302
126.32551	52.33979
126.32436	52.338516
126.32322	52.336861
126.3222	52.335201
126.32195	52.333164
126.32195	52.330231
126.32195	52.328064
126.32182	52.326534
126.32182	52.32526
126.32169	52.323986
126.32169	52.322582
126.32182	52.321182
126.32169	52.319523
126.32195	52.318123
126.32246	52.316593
126.32334	52.314426
126.32475	52.312004
126.3259	52.309708
126.32819	52.307541
126.33048	52.3055
126.33227	52.303082
126.33456	52.301678
126.33801	52.300274
126.34208	52.299767
126.34948	52.299637
126.35853	52.300274
126.36707	52.301804
126.37421	52.30257
126.38402	52.302315
126.39065	52.302189
126.39842	52.301552
126.40334	52.300148
126.40856	52.300148
126.41506	52.300148
126.41927	52.299129
126.42284	52.297855
126.42615	52.295559
126.42742	52.293266
126.42793	52.290077
126.42793	52.283958
126.42819	52.279625
126.42755	52.278095
126.42615	52.276947
126.42309	52.276058
126.4185	52.27644
126.41417	52.278095
126.4083	52.279118
126.40486	52.279243
126.40218	52.279369
126.39977	52.278988
126.39683	52.278095
126.39352	52.276695
126.38791	52.273888
126.38319	52.271339
126.37656	52.268536
126.37019	52.265858
126.36446	52.264584
126.35719	52.262547
126.34967	52.261269
126.34329	52.259102
126.33947	52.256935
126.33717	52.255661
126.33475	52.254261
126.33284	52.253113
126.33093	52.251328
126.3287	52.248394
126.32398	52.243553
126.3185	52.240875
126.31174	52.238197
126.30627	52.235519
126.3027	52.23259
126.30027	52.229019
126.29874	52.225452
126.29772	52.221119
126.29671	52.2164
126.29658	52.211685
126.29772	52.207607
126.30129	52.203018
126.30665	52.197918
126.31442	52.193966
126.32246	52.192692
126.33125	52.191288
126.33788	52.190269
126.34654	52.189251
126.35362	52.188358
126.3605	52.186829
126.36815	52.185555
126.37708	52.182751
126.38548	52.181984
126.39237	52.181221
126.39874	52.180199
126.40486	52.17918
126.40996	52.17765
126.41608	52.176376
126.42092	52.174847
126.42679	52.173061
126.4352	52.171276
126.44209	52.168983
126.45152	52.166687
126.4612	52.163883
126.46987	52.162354
126.47726	52.161335
126.48568	52.159294
126.49536	52.157764
126.50301	52.154198
126.50811	52.152157
126.51193	52.149097
126.51449	52.147568
126.51729	52.146038
126.52061	52.144764
126.52417	52.143234
126.52769	52.141533
126.5308	52.140175
126.53284	52.138901
126.5359	52.137627
126.53947	52.136604
126.54445	52.135342
126.5466	52.134224
126.54832	52.132763
126.55158	52.130699
126.5527	52.128983
126.55279	52.1264
126.55176	52.12365
126.55038	52.121071
126.54918	52.118835
126.54789	52.116085
126.54634	52.113075
126.54406	52.110325
126.54218	52.106884
126.54097	52.104477
126.54028	52.101383
126.54045	52.099148
126.54079	52.096569
126.54114	52.094162
126.54097	52.091755
126.54063	52.089863
126.53976	52.087112
126.5389	52.085392
126.5377	52.082813
126.53667	52.080578
126.53477	52.077137
126.53082	52.07473
126.52911	52.0737
126.52687	52.072666
126.5236	52.071465
126.52102	52.070602
126.51844	52.069401
126.5162	52.067852
126.51449	52.066479
126.51225	52.064068
126.51088	52.061489
126.51002	52.058052
126.5095	52.055645
126.50795	52.052376
126.50555	52.05014
126.50348	52.048939
126.49884	52.046703
126.4954	52.045326
126.4911	52.04464
126.48595	52.043434
126.48113	52.042404
126.47683	52.041718
126.47305	52.04137
126.46651	52.039825
126.46118	52.038448
126.45774	52.037247
126.45465	52.035698
126.45087	52.033291
126.44743	52.030712
126.44537	52.029163
126.44296	52.027443
126.44072	52.025379
126.43981	52.023888
126.43916	52.021938
126.43929	52.020309
126.4398	52.016998
126.4398	52.013943
126.44031	52.010883
126.44133	52.007572
126.44234	52.004005
126.44464	51.999416
126.44514	51.99789
126.44668	51.995087
126.4482	51.991009
126.44948	51.985405
126.44999	51.981071
126.4505	51.978271
126.45126	51.972919
126.45203	51.967823
126.45203	51.964512
126.45229	51.96069
126.45279	51.956867
126.45356	51.952793
126.45457	51.949734
126.45789	51.945656
126.45891	51.944637
126.46349	51.941582
126.46604	51.939796
126.47038	51.936741
126.47445	51.933937
126.47819	51.930984
126.48369	51.928234
126.48919	51.924858
126.4933	51.92247
126.49687	51.920433
126.50121	51.917374
126.50553	51.913555
126.51139	51.908459
126.51598	51.904381
126.52006	51.899284
126.52413	51.895206
126.52617	51.893852
126.53025	51.891132
126.53432	51.886547
126.53738	51.882214
126.54248	51.875336
126.54655	51.869728
126.54935	51.86438
126.55254	51.860832
126.55569	51.85392
126.55663	51.847004
126.5584	51.840725
126.56229	51.836563
126.56619	51.831806
126.57095	51.825748
126.577	51.817528
126.58176	51.812336
126.58609	51.807579
126.58998	51.803253
126.59561	51.797195
126.59907	51.793736
126.60339	51.788975
126.60599	51.786381
126.61205	51.78162
126.61681	51.777729
126.62286	51.772968
126.63022	51.766914
126.63584	51.762589
126.64276	51.756531
126.64622	51.75177
126.64796	51.749176
126.65099	51.743984
126.65401	51.739658
126.65704	51.736629
126.66223	51.73317
126.66656	51.731438
126.67435	51.728844
126.68516	51.728409
126.69338	51.728844
126.70074	51.728844
126.70592	51.727112
126.70982	51.724518
126.71198	51.722355
126.71458	51.720192
126.7189	51.715431
126.72279	51.711105
126.72453	51.707211
126.72453	51.704185
126.72366	51.698559
126.72279	51.695965
126.7202	51.691639
126.71847	51.689041
126.71092	51.686745
126.70809	51.68486
126.70589	51.682034
126.70526	51.67889
126.70652	51.675747
126.71029	51.674175
126.71438	51.67355
126.71846	51.67355
126.72098	51.672607
126.72366	51.669144
126.72712	51.665249
126.73015	51.660488
126.73145	51.656597
126.73232	51.653133
126.73232	51.647511
126.73102	51.643185
126.72842	51.635399
126.7254	51.630207
126.72323	51.627609
126.71847	51.624149
126.71587	51.622852
126.71111	51.620689
126.70592	51.618958
126.69857	51.615929
126.69468	51.615067
126.68862	51.613335
126.68516	51.612469
126.6804	51.611603
126.67824	51.610306
126.67564	51.609009
126.67391	51.606846
126.67262	51.603817
126.67175	51.601223
126.67218	51.598625
126.67304	51.59473
126.67348	51.592136
126.67521	51.588676
126.67867	51.584351
126.6843	51.57959
126.69078	51.576996
126.69943	51.572235
126.70939	51.569206
126.71761	51.566612
126.72669	51.564449
126.73664	51.562286
126.74493	51.560509
126.75371	51.558811
126.76519	51.556664
126.77644	51.554066
126.78725	51.551472
126.79461	51.54974
126.80266	51.547775
126.81143	51.544945
126.81711	51.542385
126.821	51.539791
126.82662	51.535896
126.82965	51.532001
126.83095	51.528542
126.83095	51.523785
126.83009	51.520321
126.82953	51.518295
126.82876	51.516747
126.82656	51.514233
126.82278	51.51046
126.81996	51.506062
126.81651	51.501663
126.81242	51.497265
126.80896	51.494122
126.80613	51.490349
126.80299	51.487209
126.79828	51.483437
126.7945	51.479351
126.79199	51.476524
126.78916	51.472439
126.78571	51.468666
126.7832	51.46521
126.77943	51.459869
126.77817	51.457043
126.77534	51.450756
126.77502	51.448559
126.77502	51.445415
126.7744	51.44133
126.77502	51.436932
126.77596	51.434731
126.77817	51.431904
126.78036	51.430016
126.78539	51.426559
126.79011	51.424362
126.79514	51.422161
126.80173	51.419647
126.80582	51.418705
126.81242	51.417133
126.81839	51.415562
126.8253	51.414307
126.8363	51.413364
126.84322	51.412418
126.8473	51.411793
126.85358	51.411476
126.85798	51.411793
126.86395	51.412106
126.87118	51.411793
126.87746	51.411163
126.88155	51.410534
126.88438	51.409592
126.89066	51.407391
126.89443	51.405506
126.89789	51.403622
126.90198	51.400795
126.90511	51.397964
126.90794	51.395451
126.91109	51.391365
126.9136	51.388226
126.9158	51.384453
126.91769	51.379425
126.91831	51.374397
126.91831	51.369682
126.91774	51.368855
126.918	51.366543
126.91706	51.3634
126.91643	51.360573
126.91549	51.356171
126.91454	51.353344
126.91203	51.350201
126.90889	51.347687
126.90575	51.346115
126.90072	51.344547
126.89758	51.343601
126.89255	51.342346
126.88846	51.341404
126.88406	51.340775
126.87997	51.340775
126.87338	51.341404
126.86898	51.341717
126.86301	51.342033
126.85986	51.342346
126.85609	51.342976
126.85327	51.343288
126.84856	51.343918
126.84415	51.343918
126.84196	51.344231
126.8385	51.343918
126.83536	51.343601
126.8297	51.342659
126.82624	51.342033
126.82342	51.341087
126.8209	51.33952
126.81902	51.337318
126.81744	51.335117
126.81525	51.33292
126.81399	51.331032
126.8121	51.326004
126.81148	51.32349
126.80991	51.320351
126.80896	51.317837
126.80802	51.315006
126.80676	51.311237
126.80645	51.308407
126.80708	51.303379
126.80802	51.299297
126.80959	51.29364
126.81116	51.289555
126.81242	51.285469
126.81587	51.279499
126.81839	51.275414
126.8209	51.27227
126.82467	51.268501
126.82938	51.264416
126.83536	51.260647
126.83975	51.257816
126.84667	51.254047
126.85044	51.251846
126.85578	51.250275
126.86395	51.248703
126.86929	51.247448
126.87841	51.246189
126.885	51.246189
126.89381	51.246506
126.89946	51.247448
126.90323	51.24902
126.90575	51.250591
126.90763	51.252789
126.90826	51.25499
126.90889	51.258446
126.90857	51.264103
126.90794	51.268188
126.90732	51.271957
126.90543	51.276356
126.90198	51.280128
126.89758	51.282955
126.89098	51.286728
126.88689	51.289555
126.88187	51.292698
126.87684	51.296467
126.87275	51.299923
126.86929	51.303379
126.86615	51.308407
126.86458	51.312809
126.86489	51.316895
126.86615	51.318779
126.86929	51.320034
126.87432	51.319721
126.88123	51.320663
126.885	51.321293
126.89381	51.322865
126.89883	51.32349
126.90701	51.324749
126.9114	51.326004
126.91831	51.327576
126.92365	51.328835
126.92837	51.33009
126.93497	51.331978
126.94031	51.33292
126.94345	51.333546
126.94817	51.333546
126.95257	51.332603
126.95853	51.33009
126.96231	51.328518
126.96608	51.326004
126.9689	51.323177
126.97173	51.318779
126.9733	51.315636
126.97393	51.31218
126.97393	51.309036
126.97205	51.30558
126.97016	51.300865
126.96765	51.296154
126.96577	51.293011
126.96231	51.288296
126.95602	51.279812
126.95257	51.275414
126.94879	51.271015
126.94314	51.264729
126.93968	51.259701
126.9356	51.256561
126.93025	51.252476
126.92491	51.248703
126.92177	51.246189
126.91862	51.241791
126.91549	51.238022
126.90983	51.232365
126.90701	51.227337
126.90354	51.223251
126.90103	51.220108
126.89915	51.216022
126.89726	51.212254
126.89506	51.207539
126.89474	51.20377
126.89443	51.198425
126.89443	51.193085
126.89412	51.186802
126.89443	51.1824
126.89474	51.175488
126.89569	51.171719
126.89789	51.164803
126.89977	51.160091
126.90078	51.158779
126.90134	51.156948
126.90198	51.150661
126.90323	51.145008
126.90323	51.140606
126.90323	51.137466
126.90386	51.132439
126.90575	51.128036
126.90826	51.124268
126.91014	51.11861
126.91203	51.114212
126.91328	51.107929
126.91454	51.099758
126.91454	51.093472
126.91266	51.086559
126.91077	51.080276
126.90952	51.077133
126.91014	51.07336
126.91203	51.067078
126.91392	51.063934
126.91895	51.058277
126.92334	51.056393
126.92712	51.054508
126.9334	51.050735
126.93717	51.048222
126.94345	51.044453
126.94659	51.041939
126.951	51.039425
126.95728	51.035652
126.9642	51.031254
126.96985	51.028111
126.97614	51.023712
126.98053	51.020569
126.98619	51.014286
126.99122	51.010513
126.99687	51.005486
127.00316	50.996689
127.00504	50.99229
127.01007	50.984119
127.0151	50.976578
127.01582	50.975704
127.02139	50.969036
127.03207	50.960236
127.03898	50.955837
127.05155	50.952068
127.06286	50.948296
127.07291	50.944527
127.08297	50.941383
127.08989	50.938869
127.09869	50.934471
127.1056	50.930698
127.11251	50.927555
127.12006	50.922531
127.12759	50.915615
127.132	50.911217
127.13765	50.904934
127.14268	50.898647
127.14771	50.892365
127.15462	50.882935
127.1609	50.872253
127.1697	50.859055
127.17473	50.852768
127.1829	50.844601
127.19296	50.831402
127.20113	50.821346
127.20866	50.811291
127.21369	50.801235
127.21809	50.793064
127.22941	50.777351
127.2382	50.771069
127.24763	50.767296
127.25517	50.763527
127.2602	50.761013
127.26756	50.758892
127.27591	50.755985
127.28114	50.754082
127.28425	50.751534
127.28596	50.748444
127.2866	50.743416
127.28722	50.738388
127.28534	50.732731
127.28157	50.727077
127.27969	50.720791
127.27905	50.715763
127.27905	50.710735
127.27905	50.708221
127.27905	50.707592
127.27931	50.70702
127.27888	50.703121
127.27931	50.699226
127.27931	50.694466
127.27888	50.688839
127.27888	50.683208
127.28148	50.676285
127.28407	50.669357
127.2871	50.663296
127.2897	50.659832
127.29446	50.653774
127.29879	50.64901
127.30745	50.64122
127.31091	50.638187
127.32	50.629963
127.32477	50.625202
127.33169	50.619576
127.33862	50.612217
127.34425	50.604858
127.35074	50.594467
127.35291	50.585808
127.35464	50.578449
127.35593	50.562
127.35333	50.553341
127.3482	50.546108
127.34251	50.539925
127.33559	50.535595
127.32953	50.531265
127.32173	50.524338
127.31611	50.519577
127.31135	50.515247
127.30745	50.510918
127.30269	50.506157
127.29922	50.502262
127.2949	50.497932
127.29013	50.494038
127.28537	50.487976
127.28278	50.484947
127.28017	50.480183
127.27937	50.476948
127.27802	50.474991
127.27844	50.472393
127.28017	50.470661
127.28278	50.468494
127.28494	50.466766
127.2884	50.464169
127.29186	50.460705
127.29446	50.458538
127.30009	50.455509
127.30486	50.454212
127.31091	50.452911
127.3187	50.45118
127.32304	50.450314
127.32909	50.449448
127.33515	50.447285
127.33949	50.445553
127.34251	50.444256
127.34598	50.442524
127.3503	50.43906
127.35291	50.437328
127.35464	50.434731
127.35637	50.430836
127.3581	50.426937
127.3594	50.423477
127.36026	50.418713
127.36026	50.413952
127.35983	50.408756
127.35952	50.404629
127.35867	50.399818
127.35725	50.395859
127.3555	50.392742
127.35333	50.388844
127.35117	50.387112
127.34857	50.384514
127.34641	50.38192
127.34295	50.37759
127.34035	50.375423
127.33688	50.371529
127.33342	50.367634
127.33083	50.363304
127.32996	50.360706
127.32953	50.356812
127.32909	50.352482
127.32953	50.348152
127.33169	50.337765
127.33299	50.331703
127.33559	50.328239
127.33862	50.321747
127.34208	50.314819
127.34511	50.310925
127.35377	50.301834
127.35896	50.297073
127.36459	50.293175
127.37065	50.290577
127.37975	50.286682
127.3923	50.281921
127.40009	50.279755
127.40745	50.277592
127.42	50.274563
127.43342	50.27153
127.44814	50.269798
127.46026	50.268066
127.46848	50.266338
127.4771	50.264328
127.48176	50.263149
127.48753	50.261574
127.49446	50.258976
127.50052	50.256378
127.50615	50.255081
127.51134	50.253349
127.51913	50.251186
